session_duration_minutes,energy_consumed_kwh,voltage_mean,current_mean,temperature_mean,sessions_per_hour,request_rate_per_minute,latency_ms,authentication_status,multiple_failed_auth_attempts,unexpected_command_flag,energy_deviation_from_expected,voltage_spike_flag,abnormal_duration_flag,label
26,31.93225266171779,232.12505875501955,23.885833351159146,26.32330377668881,5,2,87.40305835189096,1,0,0,-0.16697279815268123,0,0,0
24,6.173635215752278,223.0009732938797,18.14839761443641,34.856391690656494,1,10,39.79703849865171,1,0,0,-0.8528179750811935,0,0,0
25,37.53352004867391,239.89732634339535,20.796808441043773,31.237588715274505,2,8,51.15477440621386,1,0,0,-0.7790363679267567,0,0,0
5,4.795805663758795,230.50863996619285,25.37891766541346,35.28161391238547,20,145,225.5078361668737,1,0,0,0.13945618254097145,0,1,1
111,36.932717096584184,220.23413221461809,28.739863208661895,26.191741947062873,4,2,45.380733948549405,1,0,0,-0.8341724440543629,0,0,0
30,15.260170559135464,232.31970900520358,24.62551284377614,27.92872513205632,1,9,71.80158364561305,1,0,0,-0.32415016367219224,0,0,0
44,22.197218159407484,222.0715313220603,30.2737922510573,29.166538937200794,5,10,38.75590790464316,0,6,1,-1.0872876563922722,0,0,1
40,27.469002515514312,232.06986192086757,23.830280598505418,29.19380554860402,3,3,91.21765364436447,1,0,0,-0.1572073916833875,0,0,0
115,26.58276100822583,222.29865994119135,26.10270273949402,44.386436245683576,2,4,84.88836530442545,1,0,0,1.0368893414016418,0,0,0
51,26.7320431218617,231.2088126196088,21.22788067248065,39.604983790591426,3,8,46.26040714218696,1,0,0,0.37947215987933536,0,0,0
73,34.07167927257052,221.15561121992732,26.34333986620689,31.799437275864964,1,5,96.13619251124297,1,0,0,1.4167478059471363,0,0,0
109,33.628845844167174,239.5820987603031,23.85753167013064,32.77452695753094,4,8,29.05947613118559,1,0,0,-0.22824864923418087,0,0,0
85,16.731903457606535,227.63879279305792,21.712469503520197,34.54700796244803,1,3,42.23129007902048,1,0,0,-0.8258047983591419,0,0,0
97,19.029799586727396,232.27867169520124,19.150811271254852,34.279633963337744,4,7,57.58434571589453,1,0,0,-0.02968372561570222,0,0,0
104,17.266457081127477,229.11892371537323,25.002465914740945,40.01622762748878,1,2,30.558639840992576,0,18,1,-0.5032892831634342,0,0,1
77,37.620983692850615,226.07892802481447,19.99931114236194,31.304788692989014,4,7,42.947731651775996,1,0,0,0.2526055120428452,0,0,0
60,24.94613897049608,226.4935185378012,31.326945936908327,30.998841395540452,5,2,71.61901156426653,1,0,0,-0.07081049150526371,0,0,0
114,12.954436954210301,235.23596382755395,30.09556809023452,36.34781888312147,3,1,32.38741452961819,1,0,0,0.23999849716751884,0,0,0
27,32.31839303353516,221.00452022927948,16.911659631957892,42.59504804588687,3,9,73.52428122535584,1,0,0,-1.0646635255846113,0,0,0
76,25.30603292295663,237.07923933910845,31.57412190663714,39.6921660142107,5,4,54.62136653665549,1,0,0,0.2962776539643844,0,0,0
117,12.548630333920102,229.77795663584902,27.154172894268946,33.31637136036822,5,4,55.658385672229535,1,0,0,0.10111293729598234,0,0,0
111,30.384018114529777,237.4739718693269,24.112954347819493,44.15891719852275,2,10,71.05119220130155,1,0,0,-0.11654846051857465,0,0,0
111,37.78119923032365,239.28034814235406,25.058891059601134,34.79288152064065,5,2,39.25700685308054,1,0,0,-0.7166619641903422,0,0,0
46,17.63408639290094,235.02750172058091,18.107440457265497,34.85070761428578,1,8,64.96887060985836,1,0,0,0.19507697000672658,0,0,0
91,9.191674613673793,221.78248864232035,16.77097619829274,40.211512849105645,1,10,83.87628040409524,1,0,0,-0.18828331074550558,0,0,0
26,20.06476678307884,235.53720653796563,21.686986891592504,41.47448572273974,4,1,81.75715474799068,0,11,1,0.2683232892354641,0,0,1
89,9.77539133948566,232.49567725578805,21.25172969085343,44.31277950533601,2,1,52.87463239702066,1,0,0,-0.6210895348642468,0,0,0
59,38.19586574367548,231.86088668373569,29.574806065448396,31.9161219682085,2,10,37.415983908578596,1,0,0,-0.5823996986845612,0,0,0
103,30.81254368384119,235.97428383309148,22.859232335782938,41.81817420805814,5,6,24.780981934270756,1,0,0,-0.11436751312937588,0,0,0
74,12.018365434511786,230.34892703510081,27.073178352389903,44.95498778020401,5,3,60.922051264759446,1,0,0,1.1020930839431113,0,0,0
61,17.775885641358805,231.4419963394325,26.080114167144373,43.17774880772936,4,3,40.47846070743978,0,18,1,-0.6130236980448238,0,0,1
56,30.27883989375732,228.75206248110783,18.651996477122495,36.33210517810926,2,7,65.53841696731584,1,0,0,0.33631288043597624,0,0,0
55,25.487402753886325,239.76071932311183,19.863943764109884,32.64278949665139,4,4,87.40276066814414,1,0,0,0.19273473792412166,0,0,0
118,21.597497583011233,225.20315581924103,21.982736752205017,41.48700894498699,1,7,67.71148797539692,1,0,0,0.11262922674754922,0,0,0
97,33.62419756612576,225.51535136502713,18.45905668550727,28.229156681284802,4,4,84.21249953217759,1,0,0,0.21256662335686075,0,0,0
48,31.345082384517443,224.7974822551189,26.389157193230105,25.257949395790508,2,2,37.888203865893686,1,0,0,-0.2315319721170088,0,0,0
9,3.0682214978589633,228.07097241627378,18.240716994147665,35.29858990784966,62,69,706.8282348929362,1,0,0,0.40811093627859607,0,1,1
33,12.056956201671058,236.2794053901204,19.945658159648396,28.255819784124586,4,2,50.58906648493023,1,0,0,-0.6372595536536847,0,0,0
102,31.679979717181553,235.8101958854977,24.57496126163389,32.15622498671186,5,9,58.70375172662371,1,0,0,0.36970474430823125,0,0,0
71,7.299802379992332,234.56981354323227,18.803548353693238,41.67288020950345,2,6,64.9715803062068,1,0,0,0.25293095492029666,0,0,0
77,7.287471927962983,224.5063385990247,17.08004074694115,38.18845924163995,2,3,28.14778121139062,1,0,0,-0.061161691066372585,0,0,0
42,26.38433460978471,230.4515319867349,20.378246685772346,38.26054407446295,4,3,73.70435388514238,1,0,0,0.35258666095485885,0,0,0
61,19.067581976323474,228.23531083169019,17.231671473039462,25.80277718170733,5,10,61.973784534849784,1,0,0,-0.38093781448587927,0,0,0
63,39.64860813364808,222.11329368523488,28.914488597838123,42.69710235392009,5,9,65.01243383221939,1,0,0,-0.8281902635705128,0,0,0
88,9.887793916470951,239.22270970815185,27.318352000526843,26.454698955573367,2,9,40.038635739981075,1,0,0,0.893298511963348,0,0,0
24,26.248291263107326,227.156281682271,27.866263229376678,44.53122046645809,4,5,41.627887239646746,1,0,0,-0.7977836231111137,0,0,0
61,23.357898634958914,236.11850800235243,19.187444398304848,27.231859999144948,5,8,26.890861723922903,1,0,0,-0.8118692910586148,0,0,0
104,128.8750817446131,246.26228748496973,38.3400289424542,40.54604296287837,4,7,55.37232910292662,1,0,0,37.0976768342624,1,0,1
9,2.5384828170755696,231.12472788051545,26.744188916496597,30.499583839472805,34,200,507.1591154103781,1,0,0,-0.22223876659551364,0,1,1
71,23.94433025366386,230.25309506290105,26.962148957991744,31.11487914894582,2,10,55.966668233620986,1,0,0,0.18570201721151533,0,0,0
117,23.870644683633905,239.95641711363956,23.03584778412654,28.61570301124759,2,7,25.35928755166781,1,0,0,0.2570240703432338,0,0,0
24,122.72757066508376,244.29018145989812,44.94519792885991,40.02546233875492,4,9,68.98490310723174,1,0,0,39.79177419767494,1,0,1
81,10.247109957207083,226.30813791496024,22.92505603535151,43.63109828618962,3,7,61.45645857460167,1,0,0,0.1568201837039101,0,0,0
21,36.8932008610135,223.43578218955534,16.596062089827136,28.87400585571404,4,6,52.90041503282632,0,15,1,-0.27169437104783356,0,0,1
118,36.07137282948952,230.50500929660976,31.33201875572005,25.959351171589518,3,9,97.67817532713175,0,18,1,-0.7300625375694109,0,0,1
48,23.380718428347105,235.37845564215283,17.001037475511225,26.755764741163198,4,6,92.64669496478835,1,0,0,-0.22379859525820675,0,0,0
69,35.197897714012996,229.52873972687584,31.831218095440903,40.16080842022433,3,8,69.42505556714292,1,0,0,-0.13800553085824044,0,0,0
94,29.993042624634974,221.74185533591543,21.960532380152813,34.536777554662486,4,3,45.73490949610475,1,0,0,-0.23007548083820428,0,0,0
26,34.222558287975474,231.22969175919047,26.576228067957125,28.623665581001656,1,7,93.21110563239168,1,0,0,0.24930240924361494,0,0,0
58,15.046334661121946,226.502080308634,22.554736854015882,26.932896685755047,1,3,99.56514053476198,1,0,0,0.5098882635941441,0,0,0
43,11.137994751820735,231.9645058812748,27.42922617175996,44.49381192097103,1,8,49.22934732405223,1,0,0,0.1131316582844041,0,0,0
66,33.34560560491222,224.320763650192,20.249325327337697,30.54929359449908,5,8,77.08858930107772,1,0,0,0.4832721252603061,0,0,0
26,102.30880800997781,297.2668616911793,37.617258391490275,43.65558249375469,3,2,46.61252798567132,1,0,0,39.68466628343447,1,0,1
35,10.626596361690787,229.4257433479633,16.898817237559022,37.14270561767154,5,2,33.68687734857296,1,0,0,-0.4376801805423986,0,0,0
36,39.568380279882646,221.2530640691071,20.60212366469885,32.83821125887818,3,4,23.931871227614163,1,0,0,-0.17065492310492414,0,0,0
52,28.27628360911894,224.41223905422422,27.15535011055419,41.698944113888075,4,1,86.81952481270925,1,0,0,-0.5887593079533204,0,0,0
72,106.61364985826242,246.41519186278927,58.458527783002125,29.854299735971665,4,8,34.163463562271794,1,0,0,20.820436772815647,1,0,1
47,144.2735210923192,262.8090085174602,43.14818581864138,40.87671824297233,2,8,65.01692346737623,1,0,0,42.686523516535686,1,0,1
49,33.66858111859699,234.59016457304793,29.802247538386865,42.41376910914879,2,4,48.495515476910356,1,0,0,-1.1204233720113692,0,0,0
42,27.1901996084864,224.5435911404703,17.127871130290316,42.4723705747443,5,5,42.992202707638604,1,0,0,-0.5321223559666121,0,0,0
5,2.1225157693592283,223.92965304805838,23.524739563065197,41.48188980968749,49,114,749.5619531083506,1,0,0,0.43135246099500846,0,1,1
64,118.97910891941939,250.25669361405514,52.037795415617346,27.616847226976397,2,4,74.4967406257239,1,0,0,36.737871588649114,1,0,1
110,23.995355517165866,238.03523984270848,29.49839462482918,31.535894117155546,2,10,56.656384420177275,1,0,0,0.3311016669730937,0,0,0
90,39.533190764350124,230.12532118990404,23.76151455967264,31.761688187325227,4,9,82.50325179245537,1,0,0,-0.21602190712238714,0,0,0
81,9.105786613683808,233.38400525876156,25.690206229174585,31.78610534619135,3,2,74.08744273316614,1,0,0,-0.5436201693723328,0,0,0
28,7.8570493710706355,228.43656357077663,28.87191427890916,33.1084565027831,5,6,59.33903544151916,1,0,0,0.16846716507202603,0,0,0
81,18.04409809543099,237.63855516609289,31.223851362828597,30.91648194993072,5,2,56.747680813825816,1,0,0,0.33470809559344256,0,0,0
42,30.845722323796426,239.28057694331028,28.46564138233259,44.83065551654773,4,3,21.627286550574212,1,0,0,-0.4519560825813384,0,0,0
64,35.59363286231738,230.1066406667176,24.458077400585907,35.954798189382736,5,6,28.371024554210045,0,15,1,0.5652956988320147,0,0,1
27,19.69045609241428,220.2480807255463,18.65197083144353,36.66260438199167,1,8,24.56792627561411,1,0,0,-0.7280560482394841,0,0,0
44,21.359052893745442,229.9562501606858,26.881790167151564,26.198866017226166,5,6,55.34829664728512,1,0,0,0.6638077258026527,0,0,0
58,36.52456524039405,238.04906614571684,27.138498322206804,29.409752788294984,5,5,54.16899571354673,1,0,0,-0.8244879189456515,0,0,0
114,38.04932711897019,228.37586638148323,16.90537049834745,38.46184261822434,4,4,62.67841669958263,1,0,0,-0.23819888030075756,0,0,0
106,21.282196429930135,235.77864943552015,26.764233830599466,42.144618747395825,2,2,30.486388936376247,1,0,0,0.08727152997655117,0,0,0
39,22.37281865204327,237.45460500969205,27.259196474064815,26.011462076484577,4,7,80.88047863596444,1,0,0,0.07667238380105743,0,0,0
33,5.625587715669483,237.55660156304083,20.337540060225052,37.06300240245894,4,8,88.71844376977761,1,0,0,0.0161271145304785,0,0,0
46,10.824499950882895,238.15781200825666,25.549709772551857,32.28054938429133,5,2,58.52315581572596,0,6,1,0.46891350695102874,0,0,1
75,22.083229109274157,227.8851647099149,31.24916429795419,42.829077462894986,1,5,32.82993881333376,0,16,1,-0.4100456407650319,0,0,1
5,4.320037913575891,226.45957466727617,23.692578690875635,40.61043605514044,95,200,727.5920464996674,1,0,0,-0.29830167745417724,0,1,1
106,8.129385080929083,221.30409182520984,30.12790119727637,29.666656452986533,4,3,45.64540688131992,1,0,0,-1.4161591592346268,0,0,0
109,24.280007971319876,233.35839997607255,25.707707595478983,38.52722135745448,1,6,79.63181913132317,1,0,0,-0.5198145392094594,0,0,0
41,13.624071163368738,228.73701405230358,27.4952631571608,31.74908557928458,4,4,32.387311571796396,1,0,0,0.28321251399388286,0,0,0
1,4.8180654206088676,222.7393326908847,21.153289205060254,28.30740851026372,83,146,398.8285951416743,1,0,0,-0.5292841391282613,0,1,1
101,24.13440944499245,232.95634891981058,23.88110513205276,37.91205154116823,2,5,85.82081944258655,1,0,0,0.017190911128967555,0,0,0
45,31.16632830616879,235.38609787282678,19.133329346148322,40.14096229397251,3,6,71.81760435364896,1,0,0,-0.2968807782006674,0,0,0
46,8.205372566432196,233.13910312534279,29.844732142542597,33.8421406935944,2,3,20.469178230972904,1,0,0,0.5919602419256865,0,0,0
114,28.81747557261496,225.6304239682986,16.031874163505123,34.962598870960846,3,6,45.35304110548354,1,0,0,0.4052889601650025,0,0,0
120,30.134307667927303,237.66929525972122,17.07226460401936,34.43298981501191,1,4,69.48681192576923,1,0,0,-0.690716326265149,0,0,0
94,6.089692900957898,237.04527748782363,16.923714547601875,43.226783801572616,1,10,45.31750272491989,1,0,0,-0.3614426005380824,0,0,0
77,12.458664640877917,238.05789990383974,19.925637026659377,32.17243163907183,3,6,46.696336606050394,1,0,0,-0.4529825706588496,0,0,0
94,86.61236980607609,292.33227173993373,37.725536913483054,35.73246559470988,4,1,32.913359015005916,1,0,0,32.04902992249117,1,0,1
96,25.732261500767677,222.84274247586916,26.552172298252323,28.696767958940498,2,4,58.01366928181026,1,0,0,-0.7084682042378261,0,0,0
102,28.768581170057136,236.52135260505057,24.00641833136322,33.59970428242119,3,1,49.33775268750392,1,0,0,-0.08114122358370703,0,0,0
37,17.165003348364372,234.07714183268664,18.43277707879187,31.24128089304041,2,6,52.530922150797636,1,0,0,-0.555889149567221,0,0,0
43,39.07211392120889,229.20716542403852,31.057933000538775,25.513792897388164,4,5,70.88845077148949,1,0,0,-0.5487197882674796,0,0,0
29,23.89948829005494,236.7408225048588,18.970347278419887,44.91137800981376,5,8,64.63033468623084,1,0,0,-0.42638108261682234,0,0,0
52,39.53205430355964,225.7848954394531,29.393914045290437,31.30727486532235,5,10,23.103956378310997,1,0,0,0.611399317985278,0,0,0
37,33.06048290744272,232.34133032235601,17.099418843583376,37.601862537233266,1,6,57.23895779517595,1,0,0,0.15722541114532843,0,0,0
31,19.986986522396517,224.8386336063106,18.01603244582391,38.434177184881214,4,6,76.88974536122288,1,0,0,0.9051637953613478,0,0,0
4,2.540083882678227,237.97277856602207,25.849990346930028,25.232897990061925,45,60,301.9997813375886,1,0,0,0.29794872926018295,0,1,1
38,19.492373901873577,226.47218938868141,25.320861392671905,41.76318402802173,1,1,80.473433170011,0,6,1,0.13158249043482342,0,0,1
90,33.738868470953065,238.05802022326742,25.33417971724397,36.38283140908537,1,10,43.51381831772037,0,7,1,-0.08591438622286968,0,0,1
35,29.1312739198043,230.3314525689196,24.66817542828101,43.16037090843325,3,2,96.63834825991125,1,0,0,-0.8664368258228148,0,0,0
95,30.774070527297418,226.22434990126789,21.226227990814575,32.16279433058289,5,8,23.105035824944167,1,0,0,1.430568283816842,0,0,0
23,30.7755482468653,235.49307062362362,31.63692652786406,44.39447265595954,1,5,62.404187136990465,1,0,0,-0.0793255917345061,0,0,0
85,10.584063803961591,234.28065288933712,17.063413212420354,43.718744964971194,2,1,20.292504907571942,1,0,0,0.8507830350264284,0,0,0
5,2.7273421684828008,230.33093020778526,16.304694548388667,31.069064328992123,99,170,956.5037421991976,1,0,0,-0.30065023225586635,0,1,1
62,12.982792018212637,221.44632950515876,18.305260576211193,34.170371243740306,1,3,42.613388843292725,1,0,0,0.3004691903558632,0,0,0
85,11.852229498924114,232.5318502218642,29.640758739935528,36.01063361192451,2,5,27.27483599304329,1,0,0,-0.4822839662145876,0,0,0
118,27.780707916651796,220.07639845317166,18.288017962651622,26.248626545555606,4,6,50.39394327696116,1,0,0,-0.2498067966113662,0,0,0
43,28.23315846676318,233.5424127947002,27.97094259278154,44.790106667686445,4,2,35.53030163567777,1,0,0,0.14913555230049402,0,0,0
34,20.882633948427376,233.76810036984273,26.66955826089053,25.88131723140763,1,8,30.117139632285692,1,0,0,0.30853152236760156,0,0,0
85,33.67161007993766,236.16470420018445,25.29118535286856,28.075674110264323,3,6,45.96053193351579,1,0,0,-0.07871066688670549,0,0,0
120,21.941362907974696,221.02412698380658,25.794659531570332,42.19457567004465,2,2,55.94366567170036,0,11,1,-0.13239680087730707,0,0,1
100,7.366439725727521,220.93703817055206,29.211375224970674,41.92248421060463,5,8,82.40672189879717,1,0,0,0.09220828471348885,0,0,0
72,21.193792498436224,236.55075791133748,21.85089197218194,43.08719549987714,2,7,77.88276586648709,1,0,0,0.22161904904260643,0,0,0
96,37.28747834120535,220.24216950469776,19.04172239653964,36.35948594632161,4,8,23.15340680962904,1,0,0,0.5411769365811544,0,0,0
25,31.538346649643195,238.12286509531532,16.144866585285936,26.008335472044184,4,3,44.74948496640103,1,0,0,-0.18180664795080884,0,0,0
36,13.511026684980893,239.83619902698726,29.373214846568256,33.06421266367646,1,9,24.428785355072762,1,0,0,0.4857109324081031,0,0,0
35,33.86383380738022,236.3812702772331,21.937807014882047,31.854618508558143,1,7,27.147192183349347,1,0,0,0.48695255999661424,0,0,0
112,13.587218838846233,236.79604571271236,21.36976726831748,25.57304855155309,2,2,56.79535610351702,1,0,0,0.4839727565704697,0,0,0
28,36.67773447280684,225.33312384265008,30.48597101219884,29.28916458648323,3,3,59.58057916686435,0,10,1,0.014531043697155603,0,0,1
22,19.749859270737428,234.91467565462463,24.360162897369413,41.884246505722864,1,5,67.3994783341124,1,0,0,-0.2971749263698023,0,0,0
26,104.39345830569587,284.33952378937465,43.013879484937334,25.299223965126014,2,7,55.809909813241994,1,0,0,29.16466455645596,1,0,1
99,34.39514560033521,221.53724150552327,17.31635718843299,43.634808066330166,4,5,58.91539097134996,1,0,0,0.940401759396658,0,0,0
111,35.83047657196249,226.95882823164334,17.024101545737935,42.02301470851964,5,2,47.56772765815774,1,0,0,0.23337760241928954,0,0,0
4,1.1473097711113627,222.02056492982518,16.71809626356349,36.539183002419584,29,152,260.8677814124058,1,0,0,0.6622413129205352,0,1,1
1,4.257246859509504,227.77062296012085,17.15757414137692,41.56086571548504,29,187,204.6165290343744,1,0,0,-0.07546830842199641,0,1,1
29,16.965525811354013,224.25288752742193,20.626999140735197,38.45014525347298,1,2,65.78521485040612,1,0,0,0.19655732802901701,0,0,0
100,31.60797509613903,223.04049706257297,28.370269982698744,25.20568991871384,5,9,89.4178522244074,1,0,0,0.12876657656449225,0,0,0
70,16.326357670233943,220.8404935034281,29.741068338690475,44.26959894948655,5,7,24.37959858076761,1,0,0,1.0175045546673946,0,0,0
68,12.742330463686077,220.67227200366565,24.781738641237695,25.693454084521328,2,5,57.656079959284924,1,0,0,-0.5467661432298363,0,0,0
72,10.861890379067441,224.38137618203714,26.37308811923353,27.8693891403604,5,2,69.60010667819267,1,0,0,-0.28788887746202024,0,0,0
118,23.1199075184649,225.5362861558261,17.2111956369566,36.904594654388035,2,10,92.72044710685624,1,0,0,-0.057710150601206225,0,0,0
72,37.471329911832456,233.91798236337604,22.94433556334014,28.49294371792659,2,5,62.206369794028035,1,0,0,-0.9697027040709373,0,0,0
97,8.643837728445822,230.40339784621503,25.269031466591006,31.243794731382586,3,2,39.34116059837453,1,0,0,0.32585553829845626,0,0,0
43,32.87880518416617,221.87714569646712,24.52006506265571,32.55678427454373,4,2,35.779413293361344,1,0,0,-0.39315202656916437,0,0,0
31,26.60007453114105,232.91644772572968,19.98413977774544,28.397741464381145,1,10,63.729195173093686,1,0,0,-0.17299041545124538,0,0,0
53,31.63597658757098,233.8830114701966,29.02601096945859,31.538820486733506,3,8,20.11426744633414,1,0,0,-0.22316603938359245,0,0,0
23,29.816619160285143,233.1708103134011,19.368111034645487,28.43658920715317,5,2,84.34995313101605,1,0,0,0.32594197396848384,0,0,0
56,29.289723793624646,229.4387473151059,16.866150534437132,32.36620764173463,2,7,87.42297968911433,0,8,1,-0.23104413032062807,0,0,1
1,2.642793084897309,228.74563296489237,16.155205678768674,30.92131020077894,56,91,233.8675940146427,1,0,0,0.20390500730887695,0,1,1
21,20.21126788535387,234.32186964979923,22.551531870220437,26.483182115480616,2,6,43.9979126523626,0,11,1,-0.14792892020292953,0,0,1
109,19.295862457474456,223.3190979059157,17.298386856579825,43.91849288064173,2,2,44.221408609394004,1,0,0,0.4906919961375167,0,0,0
74,12.833616518791807,223.6844967847605,27.42484357405003,26.38788171808367,2,9,63.47875428664116,1,0,0,-0.1978001866228536,0,0,0
56,14.59193272405221,221.1710185848796,20.24521820088747,40.145659565510016,5,1,87.62639805509814,1,0,0,0.27966866226383597,0,0,0
105,145.33893243146883,281.72125504391215,52.94853037280349,42.90825422388438,2,9,50.6259366370803,1,0,0,57.171226067432364,1,0,1
116,19.662390732659176,233.12957214663004,30.712496394496796,31.06571781698566,3,6,48.17847800565963,1,0,0,0.5112241364279622,0,0,0
55,18.40984848873241,238.66226662687114,27.113526836052564,42.36819047893868,2,8,92.13049835890881,1,0,0,0.395360509270203,0,0,0
55,25.84735592127455,221.22699254221337,24.287368443401263,39.32099946484289,5,8,54.56929894415435,1,0,0,-0.29326449654631803,0,0,0
48,8.784317336698361,223.88305393237098,29.580043209043758,31.434740597165558,1,1,27.77317455727724,0,14,1,0.02260538377874045,0,0,1
23,7.374297068681017,235.32129553070604,21.660626539782974,36.5698501645866,1,5,42.81492768080383,1,0,0,0.01362781618028968,0,0,0
111,13.11814836405914,222.45841356930777,23.730893813018696,43.69087761431031,3,10,61.465913843185874,1,0,0,-0.05838199889078823,0,0,0
21,35.45346058653254,230.87076434685292,22.361798056845927,42.01149056030232,2,5,85.46885131161733,1,0,0,-0.36317965398857366,0,0,0
44,17.271942592321327,226.62694014206102,28.856602551401654,36.53963224835364,5,6,26.21699347133804,1,0,0,1.0452649509858063,0,0,0
118,26.96269121264295,230.90863738813812,31.222771533529055,44.83925494477286,4,1,47.0399024822792,1,0,0,-0.7673936645475697,0,0,0
25,38.299116977233,226.97641067938957,28.860878247735602,43.655058781206264,2,7,25.636854213356663,1,0,0,0.8226909163535673,0,0,0
5,2.1488448389887513,236.11940257341908,19.249129486720996,39.645811348513924,78,96,883.1587704116349,1,0,0,-0.04683116244463891,0,1,1
67,109.286833639929,257.17085224787445,52.895137041805754,27.377051569524745,1,7,39.29654197024184,1,0,0,28.058459831726417,1,0,1
101,37.22967467354904,231.97957016354422,29.928431460310147,36.69086226518917,2,9,37.221523662866744,1,0,0,-0.5399030838465814,0,0,0
31,20.060706321481195,231.43544704096644,18.285471437029308,38.162044361129844,2,2,27.120778791680706,1,0,0,-0.40885207599303636,0,0,0
61,14.02606899016208,221.29707188965938,22.291123216446756,27.40775157578178,2,10,84.610069565038,1,0,0,0.08274469656128014,0,0,0
103,35.503788215333174,228.9411108761285,24.09014645475134,28.732798795953652,1,10,89.60199404161325,1,0,0,-0.1936246829894762,0,0,0
69,35.21667773501388,228.15168417147635,27.798817372330838,33.38198945834171,5,6,34.61001042024809,1,0,0,0.29118847297637585,0,0,0
70,15.75514877242003,239.14896038076193,28.14868011069558,43.26082933779712,1,7,69.07214772177369,1,0,0,-1.0171244297554616,0,0,0
64,36.72652388375914,235.2057964624427,28.977980318935536,33.04812518598624,4,8,26.51791181703535,1,0,0,-1.086884452206996,0,0,0
91,28.281902724367004,230.54082927823305,16.92551119115457,33.934290545170406,1,9,62.07572615211675,1,0,0,-0.4276031911555449,0,0,0
52,15.306301583967118,237.72391560930149,27.87034123133944,39.56741708679292,3,7,52.86531164539422,1,0,0,-0.18913827228870422,0,0,0
80,6.3866588871925,233.04448519090946,24.570505589561257,34.548323789607075,1,4,25.738827499794,1,0,0,-0.13996227116100363,0,0,0
111,26.054197723289715,235.96991927207827,30.856353200678875,39.091720642667006,2,6,84.4009039265379,0,8,1,-1.381856912554975,0,0,1
118,10.819917906462779,232.72354729416466,20.385145429475056,26.01244944538148,5,1,26.032974079423063,1,0,0,-0.06719053409003124,0,0,0
65,29.23526529635294,236.45069588768393,31.223117210609473,36.5012114691763,1,3,88.77982445480535,1,0,0,0.5424138700780541,0,0,0
120,35.369691091834085,238.2290800690968,19.696578207152953,33.8878763783154,4,6,20.805892959458518,0,8,1,0.25872032886314283,0,0,1
48,92.54257722377258,263.81327869349514,55.70342172295616,30.290925724520832,4,2,82.01526154351245,1,0,0,29.271611104663187,1,0,1
54,9.553018404572118,227.6080109794082,22.28369189234266,37.342118888573125,5,10,42.980615590165414,1,0,0,0.13296629315913117,0,0,0
78,93.2312097922548,291.6148686586479,45.96782866483968,38.93591027928682,2,7,98.27955717374326,1,0,0,49.10373373218974,1,0,1
113,12.93297407794458,234.972904682524,18.96432568613318,43.185053888739844,4,2,36.84227907524904,1,0,0,0.24234538980920425,0,0,0
80,36.16845482589632,235.10540840993616,21.760807454415655,28.089844080098516,5,3,76.57826626683386,1,0,0,0.31458754552535145,0,0,0
79,123.6640533455597,298.96129437547955,45.45999358156197,44.14214192000102,5,6,24.547245656991077,1,0,0,45.06574733247034,1,0,1
83,37.685625613476674,227.7597351989374,16.23010313715336,28.541645107945797,4,4,66.37896919518175,1,0,0,-0.4263425081164198,0,0,0
86,90.24611466122775,284.0016908839256,38.980269800129115,34.83713742786295,4,10,20.556606984263297,1,0,0,24.10138152450576,1,0,1
52,13.050309305069607,229.2786497337667,28.015036773813094,26.624592696133455,5,9,94.92561744566713,1,0,0,0.38615729222035294,0,0,0
93,7.804019623463629,230.14823877435617,27.563804035820873,30.541384994267993,4,9,36.54975003378303,1,0,0,0.07057770734559747,0,0,0
66,13.653087604111196,233.45933244788864,29.03903565664863,35.23414894229401,2,9,80.21817102607808,1,0,0,-0.6981059071875162,0,0,0
118,32.84074862764052,223.33906177494399,21.619510197580496,42.22836092191035,2,8,83.57303139183112,1,0,0,0.38729024886587077,0,0,0
98,19.474218553387303,234.7573903712306,19.7200958753253,36.10267573506377,5,10,77.62666953327944,1,0,0,-0.7262491985438486,0,0,0
4,1.1494636384239758,228.22821863520932,16.06975327930529,26.592902580695316,100,101,789.4534654637602,1,0,0,0.6025588698072253,0,1,1
85,17.44854507627322,231.75538721724396,27.218717785444156,40.74743916298546,2,3,84.39734671053483,1,0,0,-0.27644796684685635,0,0,0
91,6.283499942674004,228.19257789790464,31.98228179253265,29.916948849868007,4,9,81.69944592265423,1,0,0,0.496667250803884,0,0,0
84,12.8223009989544,221.644664430212,24.707200033818047,42.48593120444349,2,8,86.6831705235019,0,15,1,0.3429824667068136,0,0,1
95,8.67255624463612,232.01302133096712,29.142213806411107,36.63473294842373,2,1,94.51923095351408,1,0,0,-0.20098548602848137,0,0,0
98,35.5243368130453,221.69584032091606,25.496974966060577,38.174352774540445,4,3,47.06942927401727,1,0,0,-0.45048500921312756,0,0,0
76,26.65139823753145,222.01274957047067,23.080728237035927,30.089626632365203,5,7,56.770620348516815,1,0,0,0.008412533143905325,0,0,0
102,105.20994798972566,289.4833898446152,53.914243759040545,28.60847644162741,5,10,91.60849805840736,1,0,0,38.412855602295934,1,0,1
46,14.595623329593206,225.42818760893428,19.677227612761897,39.904294853816694,5,7,50.26780653461175,1,0,0,-0.47301491317548056,0,0,0
